Transaction ID,Day Name,Brand,Units Sold,Price Per Unit,Customer Name,Customer Age,City,Payment Method,Customer Ratings,Mobile Model,Date
3077,Sunday,OnePlus,4,38950.34,Bhavana Kapoor,49,Delhi,Credit Card,4,OnePlus 8T,3/3/2024
3078,Sunday,Vivo,6,30466.16,Harish Kapoor,28,Rajkot,UPI,2,Vivo V20,3/3/2024
3079,Monday,Xiaomi,7,42495.73,Ayesha Rathod,31,Mumbai,Credit Card,1,Mi 11,3/4/2024
3080,Monday,Samsung,4,50511.36,Sunil Menon,28,Coimbatore,Cash,4,Galaxy Note 20,3/4/2024
3081,Monday,Xiaomi,4,47998.73,Aditya Patel,19,Bhopal,UPI,1,Mi 11,3/4/2024
3082,Monday,Apple,7,37749.41,Aditya Jain,51,Gorakhpur,Debit Card,1,iPhone 12,3/4/2024
3083,Tuesday,OnePlus,6,43363.15,Prashant Arora,34,Gorakhpur,Debit Card,3,OnePlus 9,3/5/2024
3084,Tuesday,Vivo,8,27091.37,Mala Das,31,Bhopal,Debit Card,4,Vivo Y51,3/5/2024
3085,Tuesday,Apple,1,11454.42,Neeta Patel,42,Coimbatore,Credit Card,3,iPhone SE,3/5/2024
3086,Wednesday,Vivo,7,47501.17,Vijay Sheth,44,Mumbai,UPI,5,Vivo Y51,3/6/2024
3087,Wednesday,Samsung,7,25154.11,Isha Ghosh,25,Delhi,Credit Card,1,Galaxy S21,3/6/2024
3088,Wednesday,Samsung,7,50137.22,Ayesha Thakur,34,Coimbatore,Cash,4,Galaxy A51,3/6/2024
3089,Thursday,Samsung,7,54820.51,Prashant Gupta,22,Delhi,UPI,2,Galaxy A51,3/7/2024
3090,Thursday,Vivo,8,64955.66,Pooja Chatterjee,29,Kanpur,Credit Card,3,Vivo V20,3/7/2024
3091,Thursday,Apple,9,67487.37,Meena Prasad,55,Bhopal,Debit Card,5,iPhone 12,3/7/2024
3092,Friday,Samsung,9,10631.56,Bhavana Siddiqui,35,Bhopal,Debit Card,5,Galaxy Note 20,3/8/2024
3093,Friday,Apple,2,69422.45,Vivek Alva,43,Delhi,Cash,5,iPhone 12,3/8/2024
3094,Friday,Vivo,7,50981.1,Kavita Desai,48,Kolkata,Cash,3,Vivo S1,3/8/2024
3095,Friday,Apple,7,48611.45,Anjali Jain,54,Delhi,Cash,2,iPhone 11,3/8/2024
3096,Saturday,Vivo,4,10912.79,Arun Luthra,23,Mumbai,Debit Card,4,Vivo Y51,3/9/2024
3097,Saturday,Vivo,9,61674,Meena Malhotra,58,Kolkata,Credit Card,1,Vivo S1,3/9/2024
3098,Saturday,OnePlus,8,18729.49,Anita Ghosh,32,Ranchi,Debit Card,2,OnePlus 9,3/9/2024
3099,Sunday,Vivo,1,60239.81,Priya Roy,59,Ludhiana,Debit Card,3,Vivo Y51,3/10/2024
3100,Sunday,Vivo,2,10933.75,Nikhil Pathak,43,Lucknow,Debit Card,4,Vivo S1,3/10/2024
3101,Sunday,Xiaomi,2,48757.86,Ayesha Dutta,29,Ranchi,Credit Card,1,Redmi 9,3/10/2024
3102,Sunday,Samsung,8,36088.09,Bhavana Mathur,58,Mumbai,Debit Card,4,Galaxy A51,3/10/2024
3103,Monday,OnePlus,1,22046,Sumit Goyal,31,Delhi,Cash,1,OnePlus 9,3/11/2024
3104,Monday,OnePlus,4,16453.68,Manoj Shah,18,Chennai,Cash,1,OnePlus 9,3/11/2024
3105,Monday,OnePlus,5,36407.66,Shruti Menon,34,Mumbai,Cash,5,OnePlus 9,3/11/2024
3106,Monday,Xiaomi,9,17398.35,Amit Prasad,50,Bangalore,Cash,3,Redmi Note 10,3/11/2024
3107,Tuesday,Vivo,7,39186.8,Vivek Deshmukh,46,Delhi,Debit Card,2,Vivo S1,3/12/2024
3108,Tuesday,Samsung,8,47513.02,Aditya Luthra,48,Patna,Debit Card,5,Galaxy Note 20,3/12/2024
3109,Tuesday,Apple,9,59643.05,Amit Teja,25,Lucknow,Debit Card,5,iPhone SE,3/12/2024
3110,Wednesday,Vivo,7,50718.97,Mala Malhotra,47,Delhi,Cash,4,Vivo Y51,3/13/2024
3111,Wednesday,Xiaomi,5,13911.99,Pankaj Bhattacharya,30,Mumbai,Credit Card,1,Mi 11,3/13/2024
3112,Wednesday,Vivo,5,28445.95,Devendra Mathur,33,Delhi,UPI,1,Vivo Y51,3/13/2024
3113,Thursday,Vivo,6,27278.72,Harish Kaur,19,Kolkata,UPI,4,Vivo V20,3/14/2024
3114,Thursday,Xiaomi,5,64901.95,Pankaj Varma,35,Delhi,UPI,3,Redmi 9,3/14/2024
3115,Thursday,OnePlus,9,62066.92,Anita Mathur,52,Madurai,Credit Card,1,OnePlus 8T,3/14/2024
3116,Thursday,OnePlus,3,32208.88,Priyanka Dutta,36,Mumbai,Debit Card,5,OnePlus Nord,3/14/2024
3117,Friday,Samsung,3,14269.32,Priyanka Teja,30,Indore,UPI,5,Galaxy S21,3/15/2024
3118,Friday,Samsung,7,63646.44,Nikhil Menon,21,Delhi,UPI,1,Galaxy Note 20,3/15/2024
3119,Friday,OnePlus,7,63291.4,Kavita Teja,36,Delhi,Debit Card,1,OnePlus 9,3/15/2024
3120,Friday,Apple,6,61284.77,Rohan Dutta,42,Gorakhpur,UPI,3,iPhone 12,3/15/2024
3121,Saturday,Vivo,3,60704.9,Namita Reddy,55,Mumbai,Debit Card,1,Vivo S1,3/16/2024
3122,Saturday,Apple,7,38815.24,Monika Nambiar,48,Delhi,UPI,3,iPhone 11,3/16/2024
3123,Saturday,Vivo,5,20645.9,Ravi Dutta,53,Bangalore,Debit Card,5,Vivo V20,3/16/2024
3124,Sunday,OnePlus,7,38649.28,Anita Pillai,21,Mumbai,Cash,3,OnePlus Nord,3/17/2024
3125,Sunday,Samsung,2,39675.87,Priya Thakur,56,Delhi,Credit Card,1,Galaxy Note 20,3/17/2024
3126,Sunday,Samsung,6,39395.91,Harish Mishra,24,Jodhpur,UPI,2,Galaxy Note 20,3/17/2024
3127,Monday,Apple,8,42326.36,Bhavana Luthra,33,Delhi,Debit Card,1,iPhone 12,3/18/2024
3128,Monday,Samsung,1,25459.42,Monika Ahuja,22,Madurai,Cash,2,Galaxy S21,3/18/2024
3129,Monday,OnePlus,4,31974.47,Vijay Rawat,40,Delhi,Debit Card,5,OnePlus 9,3/18/2024
3130,Tuesday,Apple,1,36051.2,Arun Gupta,53,Madurai,UPI,4,iPhone 12,3/19/2024
3131,Tuesday,Vivo,1,17867.27,Radha Sheth,49,Delhi,UPI,5,Vivo Y51,3/19/2024
3132,Tuesday,Samsung,8,37321.85,Nikhil Arora,41,Kanpur,UPI,5,Galaxy S21,3/19/2024
3133,Wednesday,Xiaomi,7,58628.18,Meena Prasad,42,Mumbai,UPI,5,Redmi Note 10,3/20/2024
3134,Wednesday,Samsung,1,59683.57,Umesh Nair,45,Delhi,UPI,3,Galaxy S21,3/20/2024
3135,Wednesday,Vivo,2,34693.83,Harish Mehta,36,Hyderabad,Cash,5,Vivo Y51,3/20/2024
3136,Thursday,Apple,4,41128.5,Sunita Singh,24,Delhi,Debit Card,4,iPhone SE,3/21/2024
3137,Thursday,Vivo,1,12019.02,Nikhil Luthra,58,Indore,Debit Card,1,Vivo S1,3/21/2024
3138,Thursday,Xiaomi,3,50465.95,Priyanka Patel,34,Vadodara,UPI,2,Mi 11,3/21/2024
3139,Thursday,OnePlus,8,34276.35,Shruti Sharma,19,Mumbai,Debit Card,5,OnePlus Nord,3/21/2024
3140,Friday,Samsung,8,36728.66,Priyanka Pillai,33,Delhi,Cash,2,Galaxy Note 20,3/22/2024
3141,Friday,Apple,8,62420.36,Ravi Sharma,56,Mumbai,UPI,5,iPhone 12,3/22/2024
3142,Friday,OnePlus,6,37710.07,Reena Dutta,35,Delhi,Credit Card,3,OnePlus Nord,3/22/2024
3143,Friday,Vivo,6,11271.53,Arun Deshmukh,56,Mumbai,Cash,2,Vivo Y51,3/22/2024
3144,Saturday,Apple,5,23649.45,Harish Solanki,18,Mumbai,UPI,5,iPhone 11,3/23/2024
3145,Saturday,OnePlus,9,38537.24,Harish Teja,20,Delhi,Debit Card,5,OnePlus 9,3/23/2024
3146,Saturday,Apple,4,35463.78,Tapan Kulkarni,38,Rajkot,Cash,4,iPhone 11,3/23/2024
3147,Saturday,Xiaomi,7,61622.21,Rajesh Mathur,47,Chennai,UPI,4,Redmi 9,3/23/2024
3148,Sunday,Xiaomi,1,42528.25,Monika Rawat,28,Delhi,Debit Card,4,Redmi Note 10,3/24/2024
3149,Sunday,Samsung,9,51378.14,Sunita Teja,39,Kanpur,Debit Card,3,Galaxy Note 20,3/24/2024
3150,Sunday,Samsung,7,38159.4,Monika Rathod,42,Mumbai,UPI,2,Galaxy S21,3/24/2024
3151,Sunday,Xiaomi,9,36379.34,Lalita Ahuja,20,Delhi,Cash,3,Mi 11,3/24/2024
3152,Monday,Apple,7,36777.2,Yogesh Malhotra,47,Indore,UPI,1,iPhone SE,3/25/2024
3153,Monday,Xiaomi,2,34655.29,Aditya Jain,41,Delhi,UPI,5,Redmi 9,3/25/2024
3154,Monday,Samsung,6,42315,Deepika Desai,53,Kanpur,UPI,5,Galaxy S21,3/25/2024
3155,Tuesday,Xiaomi,4,25026.6,Devendra Arora,40,Ranchi,UPI,5,Mi 11,3/26/2024
3156,Tuesday,Xiaomi,3,63463.31,Devendra Rao,25,Mumbai,UPI,4,Redmi Note 10,3/26/2024
3157,Tuesday,Apple,2,29985.13,Arun Dutta,21,Kolkata,Debit Card,5,iPhone 12,3/26/2024
3158,Wednesday,OnePlus,6,18851.43,Bhavana Siddiqui,56,Mumbai,UPI,4,OnePlus Nord,3/27/2024
3159,Wednesday,Samsung,8,15793.03,Aditya Patel,48,Delhi,Cash,1,Galaxy S21,3/27/2024
3160,Wednesday,Apple,6,10805.37,Monika Rathod,46,Bhopal,Credit Card,3,iPhone 11,3/27/2024
3161,Thursday,Xiaomi,9,35371.36,Nikhil Bhatnagar,53,Gorakhpur,UPI,3,Redmi 9,3/28/2024
3162,Thursday,Xiaomi,5,21256.66,Sneha Kaur,30,Gorakhpur,Cash,3,Mi 11,3/28/2024
3163,Thursday,OnePlus,2,11298.87,Umesh Dutta,58,Delhi,Credit Card,4,OnePlus 9,3/28/2024
3164,Thursday,Samsung,8,41201.17,Arun Iyer,26,Chennai,Cash,2,Galaxy A51,3/28/2024
3165,Friday,Samsung,9,50798.71,Anand Chatterjee,38,Chennai,Debit Card,2,Galaxy Note 20,3/29/2024
3166,Friday,Vivo,4,15145.06,Kiran Solanki,20,Delhi,Debit Card,1,Vivo Y51,3/29/2024
3167,Friday,Samsung,6,37655.25,Ramesh Chatterjee,42,Vadodara,Credit Card,2,Galaxy S21,3/29/2024
3168,Friday,OnePlus,8,54617.72,Lalita Desai,42,Bangalore,Credit Card,1,OnePlus 8T,3/29/2024
3169,Saturday,Vivo,9,69148.41,Kiran Malhotra,29,Delhi,Credit Card,5,Vivo V20,3/30/2024
3170,Saturday,Vivo,5,50031.42,Bhavana Rawat,46,Jodhpur,Debit Card,3,Vivo V20,3/30/2024
3171,Saturday,Xiaomi,6,24690.37,Nikhil Bhattacharya,28,Mumbai,Debit Card,4,Redmi Note 10,3/30/2024
3172,Sunday,Xiaomi,4,52993.22,Pooja Sharma,28,Delhi,Cash,1,Redmi Note 10,3/31/2024
3173,Sunday,Samsung,5,45875.77,Manoj Jain,43,Delhi,Debit Card,4,Galaxy A51,3/31/2024
3174,Sunday,Vivo,7,22707.96,Aditya Nair,31,Vadodara,Credit Card,4,Vivo Y51,3/31/2024
3175,Monday,Xiaomi,9,61066.65,Jyoti Ghosh,33,Madurai,UPI,3,Mi 11,4/1/2024
3176,Monday,OnePlus,6,35644.27,Namita Mehta,27,Kanpur,UPI,5,OnePlus Nord,4/1/2024
3177,Monday,Xiaomi,6,67718.66,Reena Deshmukh,48,Delhi,Credit Card,5,Redmi Note 10,4/1/2024
3178,Monday,Xiaomi,8,53374.06,Tanuja Dutta,48,Delhi,Debit Card,2,Redmi Note 10,4/1/2024
3179,Tuesday,Vivo,4,48673.79,Neeta Patel,53,Mumbai,Credit Card,5,Vivo V20,4/2/2024
3180,Tuesday,Vivo,3,53701.17,Mala Kulkarni,27,Vadodara,Debit Card,3,Vivo V20,4/2/2024
3181,Tuesday,Apple,7,38685.82,Vinod Dutta,43,Ludhiana,UPI,4,iPhone SE,4/2/2024
3182,Tuesday,OnePlus,5,40313.59,Umesh Patel,37,Rajkot,Cash,1,OnePlus 8T,4/2/2024
3183,Wednesday,Vivo,2,61072.44,Pooja Menon,26,Gorakhpur,Debit Card,1,Vivo V20,4/3/2024
3184,Wednesday,Samsung,2,50855.71,Sumit Goyal,32,Ranchi,Cash,5,Galaxy S21,4/3/2024
3185,Wednesday,OnePlus,6,63834.6,Nikhil Menon,26,Delhi,UPI,2,OnePlus 9,4/3/2024
3186,Thursday,OnePlus,8,63449.61,Sumit Goyal,24,Coimbatore,Cash,1,OnePlus 8T,4/4/2024
3187,Thursday,Vivo,1,68589.4,Aditya Alva,43,Delhi,Cash,2,Vivo Y51,4/4/2024
3188,Thursday,OnePlus,6,52012.88,Bhavana Malhotra,41,Coimbatore,Credit Card,1,OnePlus Nord,4/4/2024
3189,Friday,Vivo,2,40138.1,Kavita Kapoor,29,Mumbai,Cash,2,Vivo Y51,4/5/2024
3190,Friday,Xiaomi,2,19978.7,Arun Kaur,37,Mumbai,UPI,2,Mi 11,4/5/2024
3191,Friday,Apple,7,52322.83,Pooja Goyal,31,Bangalore,Debit Card,4,iPhone 12,4/5/2024
3192,Friday,Xiaomi,1,27494.66,Anita Varma,39,Mumbai,Cash,3,Mi 11,4/5/2024
3193,Saturday,Vivo,6,26976.85,Shruti Thakur,33,Mumbai,Debit Card,1,Vivo V20,4/6/2024
3194,Saturday,Vivo,7,24297.27,Lalita Desai,46,Madurai,Credit Card,5,Vivo S1,4/6/2024
3195,Saturday,Xiaomi,8,62507.32,Sunil Kumar,49,Jodhpur,UPI,3,Redmi Note 10,4/6/2024
3196,Sunday,Samsung,7,62077.87,Navin Mathur,36,Mumbai,UPI,4,Galaxy A51,4/7/2024
3197,Sunday,Samsung,6,47858.23,Ramesh Solanki,52,Mumbai,Debit Card,4,Galaxy Note 20,4/7/2024
3198,Sunday,Samsung,9,38378.86,Vivek Luthra,49,Hyderabad,UPI,4,Galaxy A51,4/7/2024
3199,Monday,Vivo,3,50326.87,Navin Pathak,37,Chennai,Credit Card,5,Vivo V20,4/8/2024
3200,Monday,OnePlus,6,46433.77,Rajesh Siddiqui,57,Ludhiana,Debit Card,1,OnePlus 8T,4/8/2024
3201,Monday,Vivo,4,34944.05,Rajesh Kulkarni,37,Delhi,UPI,1,Vivo Y51,4/8/2024
3202,Tuesday,OnePlus,2,32777.85,Pankaj Jain,25,Delhi,Credit Card,2,OnePlus 9,4/9/2024
3203,Tuesday,Xiaomi,1,32967.66,Manoj Mehta,52,Delhi,Credit Card,2,Mi 11,4/9/2024
3204,Tuesday,Apple,1,45348,Namita Roy,59,Indore,Cash,2,iPhone 12,4/9/2024
3205,Tuesday,OnePlus,3,48860.16,Sumit Nambiar,30,Delhi,UPI,5,OnePlus Nord,4/9/2024
3206,Wednesday,Samsung,4,37104.51,Radha Pathak,58,Delhi,Debit Card,3,Galaxy A51,4/10/2024
3207,Wednesday,Vivo,2,68121.49,Krishna Jain,23,Delhi,Cash,1,Vivo Y51,4/10/2024
3208,Wednesday,Xiaomi,1,15030.74,Sachin Sheth,33,Kolkata,Debit Card,2,Redmi Note 10,4/10/2024
3209,Wednesday,Samsung,4,30822.82,Sumit Malhotra,22,Coimbatore,Cash,5,Galaxy S21,4/10/2024
3210,Thursday,Xiaomi,7,35144.48,Pankaj Sheth,51,Delhi,Credit Card,5,Redmi 9,4/11/2024
3211,Thursday,Apple,6,11015.28,Deepika Desai,23,Kanpur,Cash,2,iPhone 12,4/11/2024
3212,Thursday,Vivo,6,31897.43,Lata Chatterjee,50,Rajkot,Cash,4,Vivo Y51,4/11/2024
3213,Thursday,Vivo,9,26422.6,Meena Menon,32,Lucknow,Cash,4,Vivo Y51,4/11/2024
3214,Friday,Apple,2,40362.18,Prashant Verma,32,Delhi,UPI,4,iPhone SE,4/12/2024
3215,Friday,Vivo,4,30184.63,Harish Kaur,31,Kolkata,Cash,2,Vivo V20,4/12/2024
3216,Friday,OnePlus,5,53570.93,Nikhil Chaudhary,56,Chennai,Credit Card,5,OnePlus 8T,4/12/2024
3217,Friday,Xiaomi,1,40595.95,Pankaj Roy,22,Indore,Debit Card,5,Mi 11,4/12/2024
3218,Saturday,Samsung,8,17785.73,Priyanka Jain,43,Mumbai,UPI,1,Galaxy Note 20,4/13/2024
3219,Saturday,Apple,8,55003.68,Bina Das,34,Mumbai,Credit Card,4,iPhone 12,4/13/2024
3220,Saturday,OnePlus,6,15953.73,Aditya Rao,33,Indore,UPI,2,OnePlus Nord,4/13/2024
3221,Saturday,Samsung,5,60342.95,Pooja Goyal,52,Mumbai,Debit Card,1,Galaxy A51,4/13/2024
3222,Sunday,Samsung,8,65885.33,Isha Singh,55,Delhi,Debit Card,5,Galaxy Note 20,4/14/2024
3223,Sunday,Apple,3,29346.72,Tapan Ahuja,40,Gorakhpur,Debit Card,1,iPhone SE,4/14/2024
3224,Sunday,OnePlus,3,65568.56,Ramesh Sharma,30,Coimbatore,UPI,4,OnePlus 8T,4/14/2024
3225,Sunday,Samsung,2,57580.49,Sunil Das,50,Coimbatore,UPI,3,Galaxy Note 20,4/14/2024
3226,Monday,Samsung,5,65346.14,Tanuja Malhotra,46,Bangalore,Debit Card,4,Galaxy S21,4/15/2024
3227,Monday,OnePlus,3,49976.21,Lalita Shah,51,Rajkot,Debit Card,4,OnePlus 8T,4/15/2024
3228,Monday,Vivo,3,24138.64,Pankaj Verma,51,Vadodara,Credit Card,2,Vivo Y51,4/15/2024
3229,Monday,Samsung,6,63671.39,Mala Menon,44,Lucknow,Debit Card,3,Galaxy S21,4/15/2024
3230,Tuesday,Xiaomi,8,21055.9,Priyanka Sharma,32,Bhopal,Cash,3,Redmi Note 10,4/16/2024
3231,Tuesday,OnePlus,2,22783.63,Deepika Gupta,26,Bhopal,UPI,3,OnePlus Nord,4/16/2024
3232,Tuesday,Samsung,4,26263.78,Radha Mathur,43,Mumbai,Credit Card,5,Galaxy S21,4/16/2024
3233,Wednesday,Apple,7,28254.78,Lalita Rathod,20,Madurai,UPI,1,iPhone 11,4/17/2024
3234,Wednesday,Xiaomi,1,40868.78,Prashant Mishra,53,Ludhiana,Debit Card,5,Redmi Note 10,4/17/2024
3235,Wednesday,Samsung,1,52807.44,Ravi Teja,22,Mumbai,Cash,3,Galaxy S21,4/17/2024
3236,Thursday,Xiaomi,7,65572.49,Ravi Teja,37,Kolkata,Debit Card,2,Redmi 9,4/18/2024
3237,Thursday,Xiaomi,7,15306.26,Kavita Singh,37,Chennai,UPI,4,Redmi Note 10,4/18/2024
3238,Thursday,Vivo,1,67262.16,Vinod Kulkarni,22,Bangalore,Credit Card,4,Vivo Y51,4/18/2024
3239,Friday,Xiaomi,1,65279.38,Ayesha Ahuja,27,Madurai,UPI,5,Mi 11,4/19/2024
3240,Friday,Vivo,4,13239.96,Jyoti Kumar,33,Hyderabad,Credit Card,5,Vivo Y51,4/19/2024
3241,Friday,OnePlus,5,31619.27,Manoj Dutta,42,Kanpur,Cash,2,OnePlus 9,4/19/2024
3242,Saturday,Vivo,5,58788.6,Namita Gupta,42,Delhi,Debit Card,4,Vivo V20,4/20/2024
3243,Saturday,Apple,4,46694.59,Nikhil Solanki,47,Hyderabad,Debit Card,5,iPhone 11,4/20/2024
3244,Saturday,Samsung,8,56745.64,Pooja Solanki,31,Chennai,Cash,1,Galaxy S21,4/20/2024
3245,Sunday,OnePlus,7,53142,Sumit Sheth,39,Ludhiana,UPI,5,OnePlus Nord,4/21/2024
3246,Sunday,OnePlus,9,39806.21,Krishna Bhattacharya,45,Mumbai,Cash,5,OnePlus Nord,4/21/2024
3247,Sunday,Apple,7,12473.08,Ayesha Bhattacharya,47,Mumbai,Debit Card,3,iPhone SE,4/21/2024
3248,Monday,Vivo,1,45056.09,Vivek Mishra,36,Ludhiana,Credit Card,1,Vivo S1,4/22/2024
3249,Monday,Samsung,7,12914,Priya Ahuja,55,Delhi,Debit Card,1,Galaxy Note 20,4/22/2024
3250,Monday,Vivo,1,46223.6,Vijay Rao,59,Mumbai,UPI,2,Vivo V20,4/22/2024
3251,Tuesday,Xiaomi,7,58024.65,Priya Ahuja,37,Ranchi,Credit Card,3,Redmi 9,4/23/2024
3252,Tuesday,Vivo,8,45099.5,Lata Rawat,52,Chennai,UPI,1,Vivo Y51,4/23/2024
3253,Tuesday,OnePlus,9,69821.31,Prashant Verma,39,Gorakhpur,Debit Card,3,OnePlus Nord,4/23/2024
3254,Tuesday,Samsung,3,37351.99,Sunil Kapoor,32,Kanpur,Debit Card,3,Galaxy S21,4/23/2024
3255,Wednesday,Vivo,4,54929.65,Bhavana Varma,28,Coimbatore,Credit Card,4,Vivo S1,4/24/2024
3256,Wednesday,Samsung,4,50032.8,Ramesh Nambiar,51,Mumbai,UPI,1,Galaxy A51,4/24/2024
3257,Wednesday,Samsung,9,69485.9,Gita Dutta,41,Delhi,Credit Card,4,Galaxy A51,4/24/2024
3258,Wednesday,Xiaomi,7,52793.14,Isha Gupta,23,Bangalore,Credit Card,5,Redmi 9,4/24/2024
3259,Thursday,Xiaomi,3,19841.84,Kiran Gupta,34,Delhi,UPI,5,Redmi Note 10,4/25/2024
3260,Thursday,OnePlus,5,67331.06,Manoj Siddiqui,45,Rajkot,Credit Card,4,OnePlus 8T,4/25/2024
3261,Thursday,Apple,7,50066.63,Mala Pathak,48,Mumbai,Cash,5,iPhone SE,4/25/2024
3262,Friday,Samsung,8,13560.29,Mala Roy,53,Lucknow,Credit Card,4,Galaxy Note 20,4/26/2024
3263,Friday,Apple,1,49454.1,Nikhil Menon,26,Gorakhpur,Debit Card,2,iPhone 12,4/26/2024
3264,Friday,OnePlus,2,62987.16,Meena Mathur,27,Mumbai,UPI,3,OnePlus 9,4/26/2024
3265,Saturday,Samsung,7,44622.51,Kiran Singh,38,Patna,Debit Card,2,Galaxy A51,4/27/2024
3266,Saturday,Samsung,2,31241.18,Priyanka Menon,51,Madurai,Cash,1,Galaxy Note 20,4/27/2024
3267,Saturday,Apple,7,59254.58,Nikhil Ahuja,48,Delhi,Cash,2,iPhone SE,4/27/2024
3268,Saturday,Vivo,9,56950.72,Ayesha Roy,46,Bangalore,Credit Card,2,Vivo V20,4/27/2024
3269,Sunday,Xiaomi,2,42650.93,Sunil Dutta,28,Lucknow,Debit Card,5,Redmi 9,4/28/2024
3270,Sunday,Vivo,7,19261.71,Priya Patel,50,Delhi,Credit Card,4,Vivo S1,4/28/2024
3271,Sunday,Apple,4,25059.19,Anita Malhotra,18,Bhopal,Credit Card,1,iPhone 11,4/28/2024
3272,Monday,Xiaomi,2,54309.04,Anita Joshi,38,Vadodara,Debit Card,5,Redmi Note 10,4/29/2024
3273,Monday,Vivo,7,58364.93,Sunil Dutta,40,Indore,Cash,1,Vivo S1,4/29/2024
3274,Monday,Xiaomi,5,26755.92,Pankaj Pathak,26,Hyderabad,Cash,3,Redmi 9,4/29/2024
3275,Tuesday,Samsung,1,32079.1,Manoj Jain,18,Coimbatore,Cash,4,Galaxy A51,4/30/2024
3276,Tuesday,Vivo,5,14657.91,Bhavana Rathod,38,Delhi,UPI,5,Vivo Y51,4/30/2024
3277,Tuesday,Xiaomi,3,52807.72,Rajesh Mishra,39,Mumbai,UPI,2,Redmi Note 10,4/30/2024
3278,Tuesday,Xiaomi,7,10214.65,Namita Mehta,21,Delhi,Credit Card,3,Redmi 9,4/30/2024
3279,Wednesday,Xiaomi,6,12792.49,Neeta Mathur,18,Mumbai,UPI,2,Redmi 9,5/1/2024
3280,Wednesday,Vivo,8,10260.64,Rajesh Singh,27,Bangalore,UPI,1,Vivo S1,5/1/2024
3281,Wednesday,OnePlus,5,48719.18,Sunita Das,32,Chennai,Debit Card,3,OnePlus 9,5/1/2024
3282,Thursday,Vivo,2,35043.23,Krishna Reddy,53,Mumbai,Credit Card,5,Vivo Y51,5/2/2024
3283,Thursday,Apple,9,27852.81,Vijay Siddiqui,46,Delhi,Credit Card,2,iPhone 11,5/2/2024
3284,Thursday,Vivo,8,64762.06,Sunita Teja,22,Mumbai,Debit Card,2,Vivo S1,5/2/2024
3285,Thursday,Xiaomi,6,21568.17,Devendra Thakur,46,Delhi,Cash,1,Redmi 9,5/2/2024
3286,Friday,Samsung,7,33362.08,Namita Siddiqui,44,Chennai,Debit Card,1,Galaxy Note 20,5/3/2024
3287,Friday,Vivo,9,66418.71,Kiran Mishra,42,Bhopal,Cash,4,Vivo Y51,5/3/2024
3288,Friday,Vivo,7,35626.39,Aditya Singh,33,Jodhpur,Credit Card,4,Vivo Y51,5/3/2024
3289,Saturday,Xiaomi,3,43281.62,Priyanka Joshi,33,Hyderabad,Credit Card,1,Redmi 9,5/4/2024
3290,Saturday,Samsung,6,14820.21,Pankaj Singh,53,Delhi,UPI,4,Galaxy A51,5/4/2024
3291,Saturday,Samsung,7,57409.98,Sunita Prasad,42,Rajkot,UPI,2,Galaxy Note 20,5/4/2024
3292,Saturday,Apple,2,35365.53,Radha Solanki,58,Bhopal,Debit Card,1,iPhone 11,5/4/2024
3293,Sunday,Vivo,3,58030.91,Arun Shah,18,Indore,UPI,3,Vivo V20,5/5/2024
3294,Sunday,Samsung,4,25227.86,Reena Bhatnagar,22,Mumbai,Credit Card,1,Galaxy A51,5/5/2024
3295,Sunday,Samsung,6,35348.73,Lata Chatterjee,58,Mumbai,Credit Card,5,Galaxy S21,5/5/2024
3296,Sunday,OnePlus,1,57192.94,Rohan Sheth,37,Ranchi,Cash,5,OnePlus 8T,5/5/2024
3297,Monday,OnePlus,9,68432.67,Kiran Pathak,22,Mumbai,UPI,1,OnePlus Nord,5/6/2024
3298,Monday,Samsung,5,13577.53,Amit Pillai,53,Mumbai,Cash,3,Galaxy A51,5/6/2024
3299,Monday,Apple,7,58747.37,Lalita Patel,46,Delhi,Credit Card,1,iPhone 12,5/6/2024
3300,Monday,Samsung,9,28041.34,Sanjay Patel,51,Delhi,UPI,3,Galaxy S21,5/6/2024
3301,Tuesday,Xiaomi,9,43044.6,Pankaj Patel,35,Delhi,Cash,2,Redmi Note 10,5/7/2024
3302,Tuesday,Vivo,1,27405.54,Anjali Nambiar,19,Madurai,Credit Card,2,Vivo V20,5/7/2024
3303,Tuesday,Apple,1,46806.73,Monika Sharma,33,Gorakhpur,Cash,3,iPhone SE,5/7/2024
3304,Wednesday,Xiaomi,3,31228.17,Meena Kaur,46,Kolkata,UPI,4,Mi 11,5/8/2024
3305,Wednesday,Apple,6,30016.89,Sachin Rao,50,Jodhpur,Cash,2,iPhone 11,5/8/2024
3306,Wednesday,Xiaomi,2,12276.3,Sanjay Jain,33,Delhi,Cash,5,Mi 11,5/8/2024
3307,Wednesday,Vivo,1,18817.62,Vivek Sharma,52,Jodhpur,Credit Card,1,Vivo V20,5/8/2024
3308,Thursday,Vivo,1,65024.69,Anjali Thakur,59,Kolkata,UPI,4,Vivo Y51,5/9/2024
3309,Thursday,OnePlus,5,69896.65,Bhavana Rawat,34,Delhi,Debit Card,5,OnePlus 9,5/9/2024
3310,Thursday,Xiaomi,4,56831.23,Radha Sharma,21,Bangalore,Debit Card,1,Redmi Note 10,5/9/2024
3311,Friday,OnePlus,1,27208.76,Yogesh Bhattacharya,21,Mumbai,Cash,5,OnePlus 8T,5/10/2024
3312,Friday,Xiaomi,4,34146.71,Tapan Siddiqui,42,Ludhiana,Credit Card,4,Mi 11,5/10/2024
